sample_id,ME_um5_green,ME_um0_grey,ME_um1_turquoise,ME_um3_brown,ME_um8_pink,ME_um9_magenta,ME_um6_red,ME_um2_blue,ME_um4_yellow,ME_um7_black
AC24BRTL001459,-0.02099720651526039,0.032924003480947574,0.04181689513233278,-0.06415115567750165,-0.0017615752869929305,-0.04228766517235754,-0.04699084438999279,-0.061350934233464285,0.010948506563244321,0.024041572997773927
AC24BRTL001476,0.0030196168782758944,-0.011190059286497831,0.017556771044985254,0.016758445972500036,0.08129251524988736,0.05502651568017526,-0.03130734673580126,-0.057182974537608934,-0.06832252762048885,-0.04452843624299884
AC24BRTL001477,0.008339421632347679,0.01350935133160558,0.012653081592271938,0.026877411363640916,0.04775075189252065,0.050096864382598666,-0.030237088305290625,-0.038596205013388805,-0.058121145519772294,-0.026758815116506234
AC24BRTL001507,-0.031864484910955546,-0.015797511805639482,0.02573833583169703,0.017923578233432085,0.03657374682507779,0.03955706603451632,-0.03177769246740083,-0.07547499848588655,-0.06263331486607221,-0.0313218969026669
AC24BRTL001524,-0.0027372085242633295,0.05639313912955673,0.03873381985437612,-0.05653517087575142,-0.0018936845283908901,-0.030847799775222562,-0.029465187919464248,-0.020403617151139843,0.03229399902904446,0.05396845444889478
AC24BRTL001528,0.0737597239045955,-0.023602769081109795,-0.08547932726357266,0.0336201817271499,0.04252617261866958,0.05772260214305348,-0.05393115288327465,-0.006065158986166263,-0.05531116020488084,-0.02904745846358939
AC24BRTL001555,-0.024537594246955702,0.022583258862115263,0.027812915049742124,-0.07531515602639531,-0.015447218334402423,-0.04261093629816817,-0.046497235124055514,-0.06787804833164138,0.0020242968206586292,0.015592946092636116
AC24BRTL001572,0.08025046101063249,0.02919180402395281,-0.053276070428537485,0.04088571534856895,0.0627416226496356,0.07402474420531163,-0.031367804931921504,0.0060935297203905045,-0.041640043755632336,-0.015619007460604042
AC24BRTL001620,-0.0386882031254384,0.04889818779007881,0.01716050108909251,-0.07459657021057949,-0.016013468305807174,-0.04516322523968904,-0.058018128990522715,-0.061796390296061696,0.005613478324705555,0.026752668551593275
AC24BRTL001624,0.058630410892236196,-0.0013161367334223848,-0.06811965882807627,0.03312954497495552,0.037337067725894305,0.05690621263024788,-0.04202062486951303,0.010643729219179405,-0.056604579237877845,-0.030067858097129103
AC24BRTL001651,-0.027271701343086152,0.030944060885786003,0.048998201263365695,-0.061163677765457176,-0.005830747774794662,-0.042522839111382375,-0.033158205655113855,-0.05742860743492115,0.012067652158446237,0.030340066230043764
AC24BRTL001669,0.07060235890493782,0.04673331589468581,-0.02447070922587775,0.04677164295581999,0.07750297942353433,0.06593635867547147,-0.03550641959086279,0.014842573035918254,-0.044532444988492424,-0.013026500000593888
AC24BRTL001720,0.0646379320039074,0.02044100746987672,-0.052252203413840834,0.03949870271003063,0.04366010942937853,0.062156730456346676,-0.03015386206870162,-0.0028676439785635375,-0.03796296511106225,-0.02196015135607201
AC24BRTL001843,0.010264480054964874,0.012272267339513204,-0.013597060099076307,-0.06420685897587017,-0.029123360954089496,-0.026613673470517064,-0.02705241180739256,0.02828560174089487,0.041285843378992514,0.056327299195494174
AC24BRTL001860,0.010366157452924803,0.025036739829247527,0.01132515810019439,0.018650955885872275,0.058986419744952286,0.04463712597113062,-0.028445260493009404,-0.04160991332951327,-0.06032019473143965,-0.03520878728170466
AC24BRTL001861,0.03235902341341426,-0.04747866256540078,-0.07400369782706892,0.015887811396951237,5.204561212742494e-4,0.05199164439320764,-0.050976506081814726,-0.004353512285009722,-0.07680362529518825,-0.04546672920322608
AC24BRTL001908,-0.012277246372873389,0.01393337076968425,-0.030115335095397176,-0.05856035912446338,-0.0388142565090137,-0.03375595968948758,-0.018760771441895106,0.052237137051659326,0.05451258562193101,0.0773280915800561
AC24BRTL001912,0.05703888595110039,0.08392105542021079,0.01585225148824504,0.04992957668347069,0.08046668409582979,0.06610040855109857,-0.018852347359649056,-0.006865384303683125,-0.026139069651104175,0.001669142901876081
AC24BRTL001939,-0.016727177214107884,-0.026393382588075835,-0.10163869841698753,-0.08056674185671941,-0.07810735505128429,-0.047506056319620946,-0.050098762592045994,0.07057458169202484,0.04499158128870661,0.06601773202106828
AC24BRTL001987,0.07771037802421228,0.022810792672018656,-0.083234859550096,0.043681202993751396,0.041389029347097504,0.06542227715901205,-0.04618425328758468,0.024459839177393583,-0.04245841167757348,-0.012306939385143384
AC24BRTL002004,-0.028875026545051325,3.139490990258183e-4,-0.06639359672138363,-0.07054840787180229,-0.05730876471347575,-0.025758569636998494,-0.038478884734014014,0.06160470980872088,0.04930277636122177,0.07999848806455216
AC24BRTL002008,0.05686911728984588,0.021592442367705467,-0.06596522992492598,0.05097400296218498,0.029123856594461223,0.0727398681501555,-0.026243826109010847,0.04529888610145098,-0.03450137019748589,-0.0093300784414758
AC24BRTL002035,-0.059903401085387505,-0.07052947465855333,-0.10949602523487535,-0.08832144234727167,-0.10332893558449564,-0.07091630842163303,-0.052300988541053244,0.04827634221235999,0.016795150235959556,0.04116516641698356
AC24BRTL002052,0.04172702936479077,-0.006449835333418278,-0.07070755276173685,0.041387960103161155,0.020997369209408354,0.07106727814691033,-0.023179852195885264,0.03802137995454552,-0.04021162169038388,-0.020038129556580846
AC24BRTL002053,0.028066361403422613,0.035871113307797485,-0.0799229498036545,0.04578465017577683,0.0025118985295430898,0.06571870574701642,-0.027652949660575542,0.05150087227896211,-0.0417082235471944,-0.012818727413302483
AC24BRTL002131,-0.06546278290567459,-0.07492811655332464,-0.10586556560238783,-0.09256805984414701,-0.0991749414851132,-0.06881773635837456,-0.06606244270384135,0.042059232210988846,0.0014441273047746948,0.030909095965438865
AC24BRTL002148,0.040305977133909994,0.00207417004616362,-0.07147090094827627,0.0430075938472594,0.021134278167580744,0.06497010941760714,-0.02920856302750368,0.03455002478774277,-0.04057576433163664,-0.027668846413273517
AC24BRTL002149,0.020174418214185533,-0.0026371732416692263,-0.07987565571084625,0.031481545033163395,-0.006919780523109626,0.04671739752417975,-0.030663143082438057,0.03607539397274011,-0.055904059377321076,-0.021434092430401945
AC24BRTL002340,0.03861998353055885,-0.050328596241294106,-0.09450801903128087,0.014738466435057837,0.0015334905009169956,0.04744724156246899,-0.0528886249883608,0.0012086486207920218,-0.066580715105198,-0.041686181689519805
AC24BRTL002341,-0.0016770842933500388,-0.058920739216256963,-0.08056228999912225,0.018213246978299166,-0.011554543566670555,0.03193764064521378,-0.03252159032522349,0.015533949240519512,-0.07336365883216454,-0.030048540487383913
AC24BRTL002392,0.02541788013984304,-0.009672753306407383,-0.08558563203743544,0.030561377876962784,0.0061240987377306245,0.04593512113157107,-0.03400598749348826,0.032482234944308894,-0.056547737843246654,-0.03853791228446154
AC24BRTL002408,-4.6040023215214557e-4,-0.02179899018860027,0.06685918254352306,0.02841114238550513,0.02365829476817965,-0.034564950411008086,-0.015237376512132823,-0.04892693146666493,0.01589421659746237,-0.02976760573323704
AC24BRTL002410,0.045785777073536975,0.051113457921969196,0.04046042628973804,0.0424136638587476,0.029072775566198812,-0.025592633509310448,-0.0024424586249176855,-0.008185574918120093,0.04431834582687592,-0.009835981940469944
AC24BRTL002432,0.0634109239361047,-0.06080183233625396,0.006713713609090256,0.013166679359330254,0.005717811728871588,-0.05057940192150934,-0.026439374045207444,-0.036625397585978395,0.015560854497037533,-0.042772411225624994
AC24BRTL002434,0.029528095558424783,-0.014119784070828763,0.06523172109367872,0.02822778260309737,0.025050735783934724,-0.043191492791436754,-0.021633876579160053,-0.04525244226220097,0.016670584417804,-0.03261444729676094
AC24BRTL002499,-0.0038539369798209467,-0.01839572611797058,0.0696680316674368,0.028538439863177494,0.017533611655255344,-0.03645253353464706,-0.0055136285000567066,-0.043978166860228464,0.019385428728686156,-0.03033258648769087
AC24BRTL002502,-0.010178559373178903,-0.03067581670796857,0.03681685074526364,0.020599205961059294,5.885157626383821e-4,-0.0350869000320586,-0.012164100628630601,-0.05025938073352529,0.010981007930624447,-0.028207344120623545
AC24BRTL002512,-0.00817576346362621,-0.01782038541220602,0.08485346261044505,0.03642205532746536,0.030184541647246634,-0.03369915086324352,-0.006292038276490089,-0.04722962283846234,0.022004297600186698,-0.03303565842627692
AC24BRTL002523,-0.004951929786978301,-0.032018811715827114,0.05634703346218447,0.011807510369003607,0.006996861991286063,-0.041008134996025424,-0.021667234478849214,-0.056809243371962095,0.007827473513045273,-0.03729433360350777
AC24BRTL002526,0.07355965692433881,-0.005529383371276309,0.02372034147511033,0.024114736422989506,0.02624838675646704,-0.035880336321564114,-0.028258376287794536,-0.029215917788129486,0.028208086812126793,-0.016852379760793935
AC24BRTL002536,0.06637544922205095,0.029373404908037578,0.02152686123244394,0.040631027578653334,0.023424207574270932,-0.05626816707827941,-0.022888171850853286,-0.0040583231111949915,0.038847456263689864,-0.015374196052890886
AC24BRTL002600,0.0023641112584218997,-0.013869082668384368,0.07253871759990367,0.026822673228511146,0.018657917920982342,-0.03709809861152413,-0.010755681789709056,-0.04147054273750918,0.01960520864991312,-0.02748281943616478
AC24BRTL002602,0.010283208807015628,-0.009485881016640607,0.06381564196126197,0.03563500486760484,0.02935767967892479,-0.034318760183660875,0.005011132957233919,-0.022133782634746,0.029759867221307426,-0.020335819363047274
AC24BRTL002691,0.04636467226516677,0.03524722363211175,0.06610556425858408,0.041611419238454815,0.030113544796718923,-0.043366679657189953,-0.01124125491683829,-0.008478009471476103,0.04218420751971658,-0.005249005023652293
AC24BRTL002704,-0.05183946629703698,-0.05560590126530245,0.05164567223015354,0.0026528072455141516,-0.015999989832191516,-0.04811835620583231,-0.019076522122491824,-0.07165865464700301,-0.006557238082519803,-0.047860560596590926
AC24BRTL002718,0.0387375925426387,-0.02128588785278312,0.05881995329608802,0.025967541797238827,0.013010363001465674,-0.036586782332487244,-0.01222478566255758,-0.026838670621089352,0.023467795246452185,-0.02399096139135729
AC24BRTL002794,0.04879793829155319,-0.03159096003280071,-0.012641552231193098,0.03747608029506493,-0.008681925469768443,-0.035357723070414335,4.7844681223844316e-4,0.025277509905299065,0.04340535603298595,-0.0060232154155470214
AC24BRTL002816,0.022549040756373154,-0.0560185344973696,0.011118804355058631,0.023520497636212976,-0.013140558752593038,-0.04367302332286668,-0.0241930698476028,-0.00160862564669113,0.024627907289914628,-0.031784970102417306
AC24BRTL002818,0.04182544656252531,-0.02289476265158298,0.030708072221646985,0.03229870807809493,0.004502180434008084,-0.03613098714299067,-0.013362883279488175,-0.008499131932459023,0.03732868668777533,-0.02166080347255596
AC24BRTL002883,0.019410935507966288,0.010518868326033673,0.07367122709033065,0.041082714518208364,0.02566584176343286,-0.02857145838185361,0.006867209709730029,-0.024019524743125072,0.034842278504321325,-0.016351748127871452
AC24BRTL002896,-0.029487430195610002,-0.04457518559017236,0.06162233268215912,0.017373345258682827,-0.011178126908504902,-0.031818376119159046,-0.009857872561312665,-0.051916913075277696,0.009250004988028299,-0.035606338327331
AC24BRTL002910,0.02734619670688494,-0.08147072423634599,-0.0393363458813584,0.01618835276070666,-0.04198859109757264,-0.061046823084153115,-0.004749274989672605,0.01817077059500601,0.02496014321979013,-0.0373479988749642
AC24BRTL002920,0.030488193688192618,-0.08262085411300756,0.0021112702692349513,0.010046505355989095,-0.0325158849720926,-0.04865927559893672,-0.021056641925697745,-0.023859013554676924,0.006669392736311695,-0.03529674402663177
AC24BRTL002984,0.006248167247108977,-0.04889179975089804,0.03997971520674483,0.023888568510938023,0.005764647221924091,-0.04878524914411242,-0.006145531932714627,-0.03372798019628862,0.014236394250502472,-0.03435371791321199
AC24BRTL002986,-0.0034684956413839098,-0.05705606578063834,0.028540819195539364,0.00976794647496623,-0.011756642058143679,-0.03612386974302905,-0.028520851580899512,-0.05674762856531296,0.003962113005113614,-0.03706252823704279
AC24BRTL003075,0.011235996072810584,-0.03337577083777987,0.05425504503107708,0.02925978789826115,0.006758875082411275,-0.033152305429644036,-0.011299548297972237,-0.028023940811245204,0.024899683837355295,-0.021860086557091117
AC24BRTL003078,0.0067388764255415295,-0.031398137092030744,0.07701745066900254,0.030208713974496003,0.019167775991385166,-0.030627227707040468,-0.006423740892820302,-0.041628509038461776,0.018988915759574523,-0.03054574896917517
AC24BRTL003088,5.379172998321743e-4,-0.022102365104836187,0.055662270965844626,0.028836507386867542,0.017720659892957517,-0.03936732474679347,-0.019648742635594466,-0.044661205543201146,0.01923565318794319,-0.024435656508554796
AC24BRTL003099,0.049801746124386,-0.05185167101627544,0.0044405868350697215,0.029391164231470295,-0.00771260035929367,-0.03491198425362035,-0.023879308863146056,0.016910735651135093,0.03128902336660138,-0.019637722020513424
AC24BRTL003102,0.028158995128509667,-0.0966635945689801,-0.036110963766374175,-0.011779632132564789,-0.030913936915523202,-0.07800391878959219,-0.047644398015421245,-0.02507235979748835,-0.011480160933071379,-0.07189755815972151
AC24BRTL003112,0.01498104242549059,-0.07863575600324446,-0.050981573887531974,0.020675828839773227,-0.034764469047628144,-0.05042694055322903,-0.03319110166607956,0.015752624440485082,0.023888916694785885,-0.032168490151865056
AC24BRTL003176,-0.00575177018664695,-0.03960949548509066,0.03162313210502032,0.03558374662690736,-0.015165402155089727,-0.029969953581435647,-0.0029902416702540626,-0.009237958826660078,0.03267971573453942,-0.019287978546270883
AC24BRTL003178,0.0016647731246242205,-0.035061318161639043,0.030134360106069392,0.03505500379599196,-0.006786879905616002,-0.03538271736313545,-0.008432851225349255,-0.01926058994696113,0.029332172679655495,-0.027106695021897532
AC24BRTL003200,-0.0022191767783930165,-0.089554193782068,-0.02151998908835338,0.020982612042969327,-0.04257481821730495,-0.052049251853511405,-0.02955738208536033,0.015051005914228574,0.009809570041639834,-0.03568923301980277
AC24BRTL003267,0.012612119946644053,-0.013894040959689678,0.0942428991116392,0.03577035654853039,0.02680701755350358,-0.04192600988736052,-0.005558177974105558,-0.03366708928124567,0.02475577415546051,-0.0313012048377015
AC24BRTL003270,0.012121935623082928,-0.006695054962503705,0.0748537976632031,0.032500796042705775,0.020303015014205724,-0.04288775726136638,-0.015598975103513945,-0.03144223767121629,0.03130766633281509,-0.02588271928513172
AC24BRTL003280,0.0019711077960884948,0.004444509159226644,0.08913983336753654,0.035538768993509835,0.02080358874665598,-0.03287499416821524,2.534593982427357e-4,-0.034054759249089524,0.027873269150772425,-0.021146398579243945
AC24BRTL003368,0.026655189290193445,-0.01643849729758212,0.07265686298749785,0.03665655105743761,0.016169879125933716,-0.03266883240960941,-0.007783075744316191,-0.011993019829138054,0.034127210503158915,-0.01802427632710507
AC24BRTL003370,0.020958775689572353,0.0027240479768758604,0.07891509825849256,0.0404563543060962,0.02144962554031675,-0.03266015690752866,-0.003468513378894689,-0.006698058187821869,0.03903244036408688,-0.015055558544842652
AC24BRTL003392,0.06167961407162105,-0.07400380662193264,0.01284209020653892,0.024881390671815305,-0.006140349697534503,-0.05319209852017235,-0.041895080272973,0.007970897104710752,0.025870413898958236,-0.02909831791449844
AC24BRTL003459,-1.2549574759440203e-5,-0.02359527456314973,0.05526585107946965,0.030396417874642274,0.0042928021787527965,-0.04108108575537898,-3.453331993275355e-5,-0.0066247934841110745,0.029655203225726963,-0.025670921523061826
AC24BRTL003462,0.018312301906094647,-0.03499204784458366,0.0512655940366775,0.022523974042804616,0.00440486819063302,-0.046940570297654347,-0.023790586329770616,-0.026644315992358125,0.018573652796072152,-0.03139490311020285
AC24BRTL003472,0.044325967212605934,0.04246834169406026,-0.026524414618617886,0.026579744724528252,0.02074428998825624,-0.05119804052960898,-0.03926219711594825,-0.0019199913225325983,0.035789930578766754,-0.013496992428595393
AC24BRTL003560,-0.039638842836609685,-0.048163579874099,0.06455211438202117,0.013584325477602924,-0.011618999894971876,-0.0470810409544995,-0.022483473737778776,-0.06590603068623578,0.001952721574375257,-0.04257236151045655
AC24BRTL003562,0.040850547123648336,-0.0034163124950550143,0.07427672504185041,0.040503468455239625,0.033035492136070814,-0.03695343316871871,-0.008770856754107392,-0.019797054322874097,0.03856721731782229,-0.017579176941169252
AC24BRTL003586,-0.03209509723283387,-0.10959127891476594,-0.053055973404473676,-0.0207648453656319,-0.06628070444534825,-0.06726362329884662,-0.040180754974753645,-0.04740441742351884,-0.02801695194273972,-0.06476269305203353
AC24BRTL003651,0.004615523417475367,-0.02657298716561544,0.08611057865077237,0.023962375682996154,0.02491346749045269,-0.045052347268020314,-0.016507557993565333,-0.043249438796958084,0.01715472139663432,-0.03714304789778243
AC24BRTL003654,0.00459280509861771,-0.053404281568370085,0.04930447446854054,0.006919367503615655,-0.0042828548255586475,-0.06746804757837238,-0.03528272811019771,-0.05545876520531885,0.0056816884224781955,-0.04074647185029089
AC24BRTL003664,0.010462693118873335,-0.05979257345715291,0.04106136285870281,0.0023088621039660437,-0.013302292725882596,-0.055925469509238254,-0.045011681321487786,-0.032229137748561835,0.007357549461970825,-0.05196395558633353
AC24BRTL003675,0.043907415691471746,-0.021565815009910703,0.06404321330401952,0.02585089134798313,0.03621301886290475,-0.050119787402064506,-0.025307051397802312,-0.021649255647566285,0.023436950041942264,-0.03527176330141308
AC24BRTL003678,-0.043458043861625245,-0.10151722119486141,-0.07075215055654908,-0.027929045275729945,-0.07413314223876769,-0.0428092693173858,-0.015375973397029173,-0.002111383564334459,-0.029078323935545693,-0.07711254084213907
AC24BRTL003752,0.01110502737147522,-0.039131807378425594,0.05909215345178256,0.04161051479299219,0.01184583823944996,-0.04362713432897137,-0.011754309925328964,0.0036139469377453872,0.03456464440250934,-0.024489810824628536
AC24BRTL003754,0.009289213669168813,-0.05270337446798308,0.05492271955338145,0.026325195858529108,0.0026381335822673884,-0.056155012777063945,-0.00652076063182605,-0.017061018307695203,0.024667837267916444,-0.04138795062345151
AC24BRTL003776,0.022050328362927377,-0.09045049375819379,-0.04219357515691688,-0.0044452591435252195,-0.07239239312924324,-0.07468802141969837,-0.043791245918712585,0.025604904659484895,-8.898753402375183e-4,-0.05775159104664312
AC24BRTL003843,0.009273283899290542,-0.03642442487870912,0.06561294306727748,0.028114899737185867,0.02239478615942035,-0.04687203544268015,-0.022141300028926766,-0.01982120635486163,0.023697186749220597,-0.03714321375867242
AC24BRTL003846,0.009081667065958197,-0.05664108631605431,0.056371569552011815,0.026533512646405636,0.006136136255205538,-0.04705754527968328,-0.020007015725578014,-0.02256238781504783,0.018085323753643186,-0.04259440494744612
AC24BRTL003856,0.0070114866374416445,-0.044694674723611875,0.05289793440262669,0.024087998085003302,0.017231381370540127,-0.0679811336623743,-0.01683851997560604,-0.030004827082749826,0.017432173532212242,-0.045762202433936874
AC24BRTL003870,0.06478030066460691,-0.03929268201157158,0.03024963262299906,0.010981223962256013,-0.0033850991091052603,-0.05777747769598606,-0.024529170536606474,0.00784141241744319,0.019448802992216057,-0.029216427924252178
AC24BRTL003880,0.009546361517091088,-0.06974270648671875,0.028424103027514035,-0.006193927655413209,-0.007095105246193573,-0.07474279539558133,-0.04141350337408035,-0.024738265226347495,-0.010046833074963851,-0.0741575449958991
AC24BRTL003944,0.025437180566548312,-0.0072294464389840414,0.07504384164160921,0.04877293469966912,0.016537468367098122,-0.02392461588958326,-0.006736889407041341,0.01503491327338796,0.04511147646167558,-0.01050622391927872
AC24BRTL003946,0.02307818880567634,-0.07207157272178363,-0.03973877484301846,0.00607851387011215,-0.03404387256255422,-0.06498765631495988,-0.02724013711220384,0.0410493799976431,0.02906558602287452,-0.036951662009602586
AC24BRTL003968,0.04007166070194954,-0.023313178807805684,-0.007542499605374478,0.038158004671896006,-0.021461005791648738,-0.03280366749500552,-0.013818603972014063,0.06905541977160087,0.049766487778041775,-0.0038386150254023795
AC24BRTL003970,0.07326783036291103,-0.026526650459406553,-0.03931172837904247,0.038788952827974225,-0.02074135494524443,-0.04005131671447013,-0.02664401996194575,0.08131249187304786,0.05042920990730483,-0.01030590063531815
AC24BRTL004035,0.0570606709976274,0.01032987646867445,-0.02512155407518481,0.041400073006522015,-0.0055379606062864765,-0.037686097549999215,-0.029889980643636,0.04919159113102347,0.053561582396286174,0.003369713680091865
AC24BRTL004048,0.041498657607344315,-0.0346802809714216,0.012321713763568842,0.0318163269530923,-0.01374662297368171,-0.04413488971582767,-0.013510718474578144,0.04852176684076981,0.04191820131670264,-0.01692397337555588
AC24BRTL004059,0.06737520905693087,-0.042042960647126995,-0.05743876764442634,0.02935912118740179,-0.03642707158284976,-0.05396575135313853,-0.040730952271466114,0.06558611532620234,0.0304950180375273,-0.0021001061377355673
AC24BRTL004062,0.015109912157775065,-0.07514917437280663,-0.03797482965228534,0.009705718118692796,-0.05742932300527997,-0.05095684272114854,-0.01715210082336648,0.08048379687961486,0.033953903567494094,-0.028099496065352426
AC24BRTL004072,0.02430987618647701,-0.0888294056780818,-0.07371794562297228,0.01164615764748746,-0.06495324305594295,-0.0626876672293974,-0.04491602859074647,0.07566098186996263,0.027841189729065498,-0.03347402690250227
AC24BRTL004138,-0.0019952281198571415,-0.0592005348804913,0.005470910110953358,0.024104129446071487,-0.0328720627306527,-0.03723705122791397,-0.02175729885239994,-2.641013300170996e-4,0.026259876824454072,-0.020484803317123202
AC24BRTL004162,0.0084466779969643,-0.06668879999335843,-0.03528155111777872,0.022446043654968058,-0.04181870644142135,-0.03579442757701159,-0.02747514449890258,0.0325323293441857,0.030444421181038534,-0.013287136535005746
AC24BRTL004227,-0.018009760660148925,-0.060100650071365475,-1.250624698467799e-4,0.022341127463424117,-0.035134573461666214,-0.04134964234355516,-0.020104798293969727,0.001366872850312763,0.020945218419764728,-0.03215411768793295
AC24BRTL004240,-0.0035000604158984556,-0.09258834183808429,-0.028769737279114155,0.016437976876431816,-0.042566679480275704,-0.04200156830901396,-0.031963706817845106,-0.005507262227713337,0.016781843039800497,-0.037642752646076756
AC24BRTL004245,0.00331240595807089,-0.050503377504045856,0.018292008151528434,0.018822511848217722,-0.01708846824988784,-0.04042439647959469,-0.026389443287428864,-0.0212366390379848,0.017301799234995432,-0.026947543716168657
AC24BRTL002402,0.010298588934226716,0.05193005538406217,0.06243151132110126,-0.05545793390698764,0.024128686201449936,-0.0411032102164864,-0.026518836635000466,-0.04356486363838609,0.03618173255968365,0.044844288972389956
AC24BRTL002416,0.06610643846049477,0.05849892426782226,0.007828028943372417,-0.06952750261181981,0.019159533434253515,-0.051593403415959714,-0.025056808749140323,-0.016523089229037797,0.04446306130895126,0.0639866957648131
AC24BRTL002419,-0.01670448995172188,0.010677736912948361,0.030110851095926063,-0.06715638330488514,-0.008099256788216443,-0.04696564808796434,-0.031391261575641725,-0.05609526751646114,0.015530588517351689,0.02367364088740486
AC24BRTL002426,0.03962589927620547,0.016201864161387892,-0.0707403722776071,-0.0764942985817178,-0.042019690851797985,-0.049032063454691,-0.036865360363011135,0.030452826472134438,0.04954992481190188,0.06535681081250153
AC24BRTL002440,0.0805429100112807,0.08331023744022327,0.013231883316883877,-0.07095398027571621,0.03473893129002627,-0.05799337969765967,-0.03248136587886026,-0.012831238206930736,0.04200698710343991,0.06217617294819544
AC24BRTL002505,0.0014475988831294767,0.03691849905573061,0.019085313060433352,-0.07714999642074212,0.01365845091486676,-0.06025696854922125,-0.04912903631799119,-0.05518428615686343,0.02203664663711722,0.03000869598641839
AC24BRTL002516,-0.057239509841014426,-0.02194452127788241,0.031206695777885558,-0.07220272709160357,-0.03341241134253095,-0.04584592402162961,-0.030659509714627557,-0.08158164125561046,-0.003201466673683643,0.0034293544348059308
AC24BRTL002529,0.07485730891302073,0.04327333143061112,0.018961169461221335,-0.061280097267390435,0.017954558809083008,-0.03339182454750494,-0.03502610732466408,-0.02176035371393062,0.03995963799966166,0.05311529851109511
AC24BRTL002540,0.024617123719125555,0.054417569096713636,0.03177958039833649,-0.06666724763726338,0.0034807032591696635,-0.04186224510759525,-0.031379653516461166,-0.038949846429572124,0.021439552018322813,0.04269654562496092
AC24BRTL002594,0.052460221191612755,0.10909133227607241,0.04779102553615583,-0.05317789212207834,0.036077148476736626,-0.024015755070946686,-0.001773859640948396,0.008205625648091876,0.06441315071844392,0.08841475607019399
AC24BRTL002608,0.022059505698810312,0.07680145783203947,0.051846492340554905,-0.05975028576338872,0.018565640114816706,-0.03473607562293705,-0.019389268138666788,-0.030970902452255256,0.03784153712124959,0.05252601821490801
AC24BRTL002697,0.022040934701353772,0.04167907464063096,0.0286346704824981,-0.08118954267221101,-0.005312833252286177,-0.049215595766810005,-0.026929509806967233,-0.010244582540321904,0.040945761002164224,0.056004730166447095
AC24BRTL002708,0.03570309973012084,0.06657443549635571,0.04459298095051338,-0.0578950666444967,0.018515303658007652,-0.03383809149793099,-0.016723134538144446,-0.01345500101457001,0.04498575951625965,0.06411183641952334
AC24BRTL002721,0.06269228513096349,0.029159580112550678,0.005245080963046086,-0.05737174675179672,-0.005034330040127399,-0.035785067591401584,3.822433626705579e-4,0.01282101686311434,0.04352381065265768,0.06967003931655587
AC24BRTL002732,0.05752169223802355,0.039900400137473875,0.025909252627921837,-0.05446886431252607,0.01439855799271847,-0.019863483282808528,0.0013683501249081356,0.0018165153291494845,0.041963118536181614,0.06448411720179988
AC24BRTL002800,0.0058291698131498195,0.017107926420436875,0.05138493693406805,-0.060526223956326806,8.179101028920695e-4,-0.0450502299431168,-0.02255415443021843,-0.019623104291857065,0.0367059549331122,0.0482901576796258
AC24BRTL002803,-0.012029867152030381,0.04367831264148558,0.03677304056288304,-0.0710433103049229,-0.00920354086468972,-0.04796736843267697,-0.030037873881902388,-0.04140097608966462,0.02057811056116264,0.038473433104137575
AC24BRTL002806,0.02810200405629149,0.010009329929050065,0.013472156778887674,-0.06863238747310121,-0.014507661252176066,-0.0407197888078159,-0.028993209595997643,-0.009153029549413924,0.03457584820211674,0.054588602467510676
AC24BRTL002810,0.01077409289797609,-0.0027956072005110248,-0.051527403216915145,-0.06457866412228946,-0.04715031710482562,-0.045087655435244456,-0.029363928199480714,0.03200007880293935,0.04499550570685008,0.05753536175171813
AC24BRTL002827,-0.003839235907204799,-0.004450414705659563,-0.07444143596782984,-0.0865033612367611,-0.07501177855180614,-0.06477717274139051,-0.048228777423724875,0.05212064857136092,0.03751402324941498,0.05413128640576195
AC24BRTL002830,0.04739865578374782,0.008399654608094869,0.013275450593655756,-0.06739067742203084,-0.008329364524859823,-0.03836282793344574,-0.0410459975947413,-0.015309150763056865,0.028870993211036308,0.052150394455662344
AC24BRTL002913,0.04003297734799134,0.001093801686032007,-0.027763585392076708,-0.07374660066965716,-0.028808774435707545,-0.04928905547889073,-0.04758937678059165,0.004256432248549604,0.033863674021130975,0.049814158986965305
AC24BRTL002992,0.03621407391797101,0.035466444707675814,0.03340644323345258,-0.06346471075010168,0.008293437238771099,-0.042516785841849106,0.002338218134141639,0.014848244949090718,0.06375740375985159,0.07641384976400604
AC24BRTL003002,0.0253211225878893,0.02132058762241506,0.02280674210655791,-0.06419963190688423,-9.840342240924234e-4,-0.03132693436800717,-0.02534018663932533,-0.0267934224871136,0.037836834487559465,0.05358397899881455
AC24BRTL003092,0.03272653820569639,0.08269981822582367,0.025230790431910687,-0.061179318132685186,0.005310177214429716,-0.035803043466560984,-0.031847106207723554,-0.02426533685406861,0.03754608759754108,0.06033572391801929
AC24BRTL003116,0.040029236522193916,0.03615250500713246,-0.0372415209685251,-0.06416212332203743,-0.026464819535764766,-0.034560281096256126,-0.026479324773824066,0.020494526281082035,0.04704696125410703,0.0670661745643582
AC24BRTL003170,0.01895123855803545,0.026673721571129235,0.008560593235463376,-0.0574225282896223,-0.025158835752081662,-0.032602026306278196,-0.02393890104148175,-0.008107729195123547,0.04239644865049089,0.05884157624863669
AC24BRTL003182,0.023306881858663298,0.014283243552535976,-0.029850342490503196,-0.07109959690287213,-0.047195180969922666,-0.04558947675733941,-0.03309641255803526,0.023622441498001807,0.05171013125643277,0.0655505899447193
